dosef,energy,natom,mass,fmax,smax,hform,volume,gap_nosoc,gap
0,-9.678842206,3,391.13594,0.000407636,4.95E-05,-1.631614069,633.4599146,4.184504123,3.95713203
0,-26.77707483,3,210.488,0.003629062,9.64E-05,-3.007691611,220.9076305,4.582014925,4.476619083
0,-19.4408359,3,242.61,0.000920902,4.73E-05,-1.259611968,285.3291892,2.216286628,2.093426858
0,-17.50714478,3,336.432,0.006555932,4.83E-05,-1.011714926,308.2571019,1.786950036,1.684573609
0,-15.29620842,3,433.69,0.004019595,8.76E-05,-0.460069472,356.1190944,1.202503124,0.981204687
0.824644966,-18.25107456,3,216.4868063,0.00057273,0.002637268,-2.523691519,155.1157946,0,0
0.937868002,-14.37783691,3,249.39,0.001415942,0.000129524,-1.100612302,199.0179769,0,0
1.056564569,-12.8342721,3,338.298,0.006733977,0.000184997,-0.719424033,222.2455356,0,0
1.523689827,-11.07557378,3,432.29894,0.002221108,5.49E-05,-0.204524595,268.0076087,0,0
0,-26.64732744,3,212.94588,0.00568473,0.000186019,-2.19444248,245.4878353,0.573522925,0.556377538
1.06141347,-19.89199264,3,245.06788,0.001281029,4.19E-05,-0.639997546,257.2020608,0,0
3.121447618,-17.88189732,3,338.88988,0.011470822,0.000112616,-0.366632439,278.005887,0,0
1.626087736,-17.88170507,3,338.88988,0.00034252,1.28E-05,-0.366568357,277.9602577,0,0
2.531064747,-15.77328681,3,436.14788,0.001438545,4.54E-05,0.150904397,321.5530424,0,0
2.151091442,-15.76428802,3,436.14788,0.004111526,7.14E-05,0.153903993,320.8238076,0,0
0.633009875,-19.17502826,3,218.9446863,0.006972791,0.002764765,-2.061676086,138.4773289,0,0
0.966032351,-15.27828885,3,251.84788,0.002603933,0.000165035,-0.630762951,179.6279818,0,0
1.288614274,-13.59439113,3,340.75588,0.000572981,3.34E-05,-0.202797043,203.1880758,0,0
0.005923418,-26.05651373,3,215.838,0.003647182,0.000147026,-1.441171245,242.6654047,0.053550654,0
0.865220663,-20.1110017,3,247.96,0.003588878,0.000109859,-0.156667235,232.6503397,0,0
1.916272618,-18.97547929,3,221.8368063,0.00131232,0.003111899,-1.43882643,131.3184235,0,0
0.982738999,-19.89076005,3,250.327,0.0012163,5.73E-05,-0.025586685,245.5934059,0,0
1.344507339,-18.01621531,3,224.2038063,0.004390342,0.003065585,-1.061405104,125.8928641,0,0
5.668418694,-16.35776254,3,228.2268063,0.004385032,0.003382152,-0.664254179,123.0367105,0,0
1.867663731,-16.35566149,3,228.2268063,9.00E-05,0.003279483,-0.66355383,122.9795924,0,0
0.853964187,-17.24778109,3,256.337,0.001541453,0.000136199,0.061406304,172.8501673,0,0
0.977771605,-15.19955496,3,447.417,0.005315102,0.000112296,0.162148346,220.4229893,0,0
2.997422847,-14.11214013,3,230.2138063,0.001887649,0.003246941,-0.554046711,125.4443092,0,0
0.596965371,-16.03904959,3,227.082,0.007294461,0.000173663,0.187650137,144.1111879,0,0
0,-11.1611023,3,233.0808063,0.002840696,0.00273581,-0.544367434,141.4221388,0.407881835,0
1.499056075,-8.847180656,3,448.89294,0.006897261,5.87E-05,0.154273115,315.3869279,0,0
0.947965024,-9.336866637,3,452.166569,0.00719792,0.000109749,0.067711121,193.9709837,0,0
2.310129399,-7.861522192,3,234.9633753,0.002765642,0.002270625,-0.519174064,195.1006142,0,0
2.186041831,-6.728963165,3,267.866569,0.001069155,0.000165775,-0.009654388,275.0124662,0,0
2.12356106,-6.222803784,3,356.774569,0.004998563,0.000174662,0.025732072,297.262965,0,0
1.351136012,-5.972263267,3,450.775509,0.003872589,0.000105515,0.037912244,331.0996024,0,0
0.190811222,-9.492600909,3,232.59,0.001688183,0.0001384,0.546799697,266.6283782,0,0
0.6025041,-6.877452266,3,455.792,0.003998356,5.93E-05,0.139182578,231.298646,0,0
0,-8.299848266,3,238.5888063,0.005391883,0.001489903,-1.413616089,274.3292387,2.267612405,2.087521061
0,-6.326189645,3,271.492,0.001225355,6.46E-05,-0.623729882,311.2115711,2.518233419,2.467295193
0,-5.590154175,3,360.4,0.00662825,8.24E-05,-0.511718058,336.1295135,2.145020238,2.006352814
0,-4.89472077,3,454.40094,0.003706151,0.00016071,-0.351240257,385.4456244,1.850760049,1.540789842
0.805723726,-9.041684674,3,362.322,0.005123604,2.27E-05,0.140771775,281.8798908,0,0
0.679189988,-8.413275756,3,459.58,0.00070128,3.45E-05,0.164908081,322.8890799,0,0
1.002404955,-10.72840603,3,242.3768063,0.007822458,0.00147797,-1.685468675,283.3653095,0,0
0.905859329,-6.396634918,3,458.18894,0.001088913,1.71E-05,-0.314211639,506.8734471,0,0
0,-15.68335414,3,239.198,0.000439551,0.000175228,-0.558784713,225.1581512,1.128212148,1.125150306
0,-11.79590718,3,271.32,0.004074337,0.00013219,0.039697607,286.8813589,0.670301201,0.671578728
0,-10.77425229,3,365.142,0.007962815,6.56E-05,-0.016417428,314.94399,0.277856998,0.294584133
0.158063085,-9.740717634,3,462.4,0.008516831,7.84E-05,0.142760789,367.8681457,0,0.123277455
0,-13.71042254,3,245.1968063,0.00394125,0.001256829,-2.259140848,309.4440984,2.888753203,2.586112293
0,-10.43514985,3,278.1,0.00443509,5.75E-05,-1.035383282,414.2471283,2.396153181,1.948845204
0,-9.415977674,3,367.008,0.001127295,2.37E-05,-0.828992558,438.1087766,2.151013547,1.671159814
0,-8.358515346,3,461.00894,0.006905656,4.91E-05,-0.547838449,476.1164057,1.972191977,1.305129155
0.44042389,-16.95826037,3,240.9784,0.009372861,9.39E-05,-0.678753457,247.8271607,0,0
0.68291444,-12.40004868,3,273.1004,0.006151212,8.94E-05,0.143317106,327.5291732,0,0
0.769100055,-11.36434563,3,366.9224,0.003061451,2.34E-05,0.091884792,355.9075191,0,0
0.622824374,-12.81146607,3,246.9772063,0.001067956,0.00202823,-1.654488691,196.8915842,0,0
1.047559609,-7.684561488,3,462.78934,0.009856826,9.99E-05,-0.018187163,319.1173903,0,0
0,-41.21635716,10,479.135524,0.00976006,0.000192341,-0.416435716,629.824617,1.887944329,1.88666015
0,-54.31051084,10,344.21934,0.00888365,5.82E-05,-0.979251084,652.2196578,0.830875527,0.826645135
1.506630812,-44.48816236,10,917.45934,0.008952844,1.72E-05,-0.520816236,785.081636,0,0
3.100617586,-55.61662699,10,350.041524,0.001849527,0.000273006,-0.703862699,564.4363106,0,0
2.695373331,-55.59638141,10,350.041524,0.009251825,0.000266992,-0.701838141,565.0530765,0,0
5.982842589,-55.60110171,10,350.041524,0.00969244,0.000678806,-0.702310171,564.8205341,0,0
2.540378285,-50.43851513,10,631.507524,0.009011363,0.000151029,-0.543051513,641.353709,0,0
31.83825562,-50.38243666,10,631.507524,0.004449467,0.000183802,-0.537443666,646.321025,0,0
2.047557684,-46.03525817,10,923.281524,0.008544735,0.000118967,-0.269525817,749.9809133,0,0
8.270972766,-45.96009712,10,923.281524,0.009687001,4.60E-05,-0.262009712,756.9285478,0,0
0,-52.29419748,10,637.656524,0.007399575,0.003642007,-0.361819748,649.8420661,0.140948361,0.119890544
0,-52.63876514,10,637.656524,0.008606092,6.15E-05,-0.396276514,622.0001036,0.590724472,0.593515882
2.088627371,-48.14089184,10,929.430524,0.009539124,0.002722831,-0.113289184,741.1553365,0,0
0,-48.31777549,10,929.430524,0.008027816,4.63E-05,-0.130977549,734.8029924,0.245611409,0.27953928
8.977449467,-57.68685765,10,358.299724,0.009115821,0.00017055,-0.367085765,568.373442,0,0
0,-53.56315486,10,639.765724,0.008348251,0.000152479,-0.311715486,652.6273268,0.453266609,0.430440784
0,-53.42259569,10,639.765724,0.009757321,0.000196702,-0.297659569,649.6945087,0.505436307,0.453783337
3.579161921,-49.4569971,10,931.539724,0.005722705,0.000107178,-0.06789971,743.3597308,0,0
6.68805726,-49.18633658,10,931.539724,0.006306666,0.00015069,-0.040833658,743.03207,0,0
6.091493745,-52.770363,10,645.649612,0.009721102,0.000100725,-0.1708363,631.5338415,0,0
0,-53.61022464,10,645.649612,0.009947174,5.86E-05,-0.254822464,643.4889179,0.961020155,0.918792385
8.569830852,-49.27101144,10,937.423612,0.008764301,0.000143265,0.012298856,728.4463672,0,0
7.202071609,-49.36207694,10,937.423612,0.005700466,0.000139011,0.003192306,740.8603462,0,0
0,-55.67902536,10,365.997524,0.004608445,0.000277607,-0.239702536,530.5201391,0.343298517,0.346098936
0,-51.11629235,10,647.463524,0.008934768,0.000126921,-0.140429235,606.211501,0.120336167,0.130638494
0.552778683,-48.09460379,10,939.237524,0.005046993,0.00011155,-0.005060379,711.2273609,0,0
0.214442777,-49.94930278,10,653.639912,0.001602094,0.000124092,-0.186330278,619.4193066,0,0
0.281483129,-47.06061674,10,945.413912,0.006416684,0.000170428,-0.064261674,718.5910631,0,0
0.653869406,-51.95830395,10,371.694324,0.003003096,0.00016969,-0.226630395,544.4967591,0,0
0,-52.1658271,10,371.694324,0.007466749,8.32E-05,-0.24738271,543.63316,0.876378971,0.874500682
5.118890255,-47.44896219,10,653.160324,0.004387087,0.000153515,-0.132696219,610.6324515,0,0
0,-47.65356843,10,653.160324,0.003215205,9.41E-05,-0.153156843,609.8343775,0.622436928,0.598793044
3.500506851,-39.77827302,10,662.865524,0.004438175,0.000291565,-0.079827302,617.456628,0,0
0,-50.12019593,10,1211.981524,0.002747294,1.05E-05,-0.160819593,771.9141067,0.176535205,0.214797036
0,-36.96544836,10,666.533524,0.003024404,5.91E-05,-0.296944836,642.9205198,1.310640074,1.306645615
0,-32.72099024,10,958.307524,0.005116755,5.80E-05,-0.039299024,753.5983778,0.650500623,0.594290913
0,-58.22063147,10,436.755524,0.007143638,0.008665338,-0.821663147,711.9953198,0.761140833,0.759652286
0,-53.15124012,10,718.221524,0.008931241,0.006732153,-0.671724012,755.9423533,0.401949903,0.393609185
2.091543187,-48.30098426,10,1009.995524,0.009893651,0.003585013,-0.353498426,835.7019867,0,0
0,-61.0386431,10,440.120264,0.005131562,6.42E-05,-0.51886431,541.3796119,0.546284262,0.508646658
0,-61.03852855,10,440.120264,0.006567599,0.000115798,-0.518852855,541.3796119,0.571852755,0.536226955
3.612322585,-55.70174795,10,721.586264,0.009999042,0.00083126,-0.342174795,643.8970459,0,0
1.951713362,-60.65212542,10,446.207524,0.009256703,0.000104172,-0.305012542,557.926609,0,0
1.376643359,-55.73091283,10,727.673524,0.008553935,0.003356689,-0.169891283,649.3254488,0,0
3.4337526,-51.75717572,10,1019.447524,0.009050132,7.35E-05,0.060682428,735.04861,0,0
0,-56.45367748,10,456.447524,0.008665263,8.45E-05,-0.232967748,569.4754317,0.355816189,0.325929786
0,-52.1036076,10,737.913524,0.004255293,2.52E-05,-0.15496076,642.4547112,0.089417187,0.099719419
0,-49.61850254,10,1029.687524,0.005869773,3.85E-05,-0.073250254,748.7693937,0.153552275,0.199637518
0,-48.80810368,10,741.584524,0.004392102,4.18E-05,-0.288610368,664.4596265,0.017375608,0.031003115
0.220443522,-46.44469207,10,1033.358524,0.006472634,2.04E-05,-0.219069207,759.8539522,0,0.105111121
0.245555022,-44.87630339,10,467.147524,0.006141613,0.000110439,-0.203830339,576.1933933,0,0
0.663676637,-40.80699982,10,748.613524,0.00411201,6.10E-05,-0.153899982,644.1982357,0,0
2.743059847,-38.09212056,10,1040.387524,0.003011942,4.38E-05,-0.049212056,744.0716418,0,0
0,-34.6747899,10,936.957524,0.003686459,6.57E-05,-0.12767899,712.91422,0.613910825,0.605833508
1.684350821,-54.13638405,10,372.173912,0.007037756,0.000137604,-0.248038405,539.4396161,0,0
1.615875717,-52.47576002,10,460.118524,0.007119865,0.000115548,-0.298376002,580.9872477,0,0
0,-36.63548007,10,760.601524,0.007166816,2.24E-05,-0.315348007,695.7746257,1.276751495,1.270873334
0,-58.26579515,10,611.287524,0.009931893,0.009641449,-0.805579515,696.5471701,0.87416892,0.861774829
0,-53.10059254,10,892.753524,0.008822537,0.007255191,-0.646059254,749.8760662,0.489746893,0.470926771
0.649365008,-48.05901078,10,1184.527524,0.009227071,0.004646476,-0.308701078,849.8469629,0,0
1.03401996,-59.48975651,10,616.203284,0.008329328,0.004853171,-0.465975651,634.0356054,0,0
0,-54.43043861,10,897.669284,0.008175226,0.006853255,-0.317043861,677.6163924,0.299939227,0.292033781
0.253625641,-60.36273273,10,621.987524,0.008267174,0.004935701,-0.219473273,592.810025,0,0
1.973929074,-55.16326956,10,903.453524,0.009896156,0.003029729,-0.056526956,657.9466589,0,0
0,-58.58397793,10,634.767524,0.009549046,8.77E-05,-0.100397793,603.6511894,0.08392035,0
5.117831842,-53.95404719,10,916.233524,0.006116119,4.79E-05,0.005595281,672.8326639,0,0
0.775766242,-51.49754994,10,1208.007524,0.005008033,5.39E-05,0.084445006,763.8918366,0,0
0.921841054,-56.39459756,10,638.741524,0.004405112,6.61E-05,-0.264459756,611.5264569,0.051972038,0.056780663
0,-52.53817102,10,920.207524,0.009266425,0.000177029,-0.235817102,678.2910754,0.054345794,0.058984692
0.047192302,-49.17166139,10,644.475524,0.007872055,0.000140768,-0.126566139,583.4700018,0,0
0,-45.76753718,10,925.941524,0.010041568,4.32E-05,-0.143153718,674.0035439,0.377725937,0.41392888
5.951635885,-43.31881491,10,1217.715524,0.00893709,0.000118793,-0.065081491,812.7357077,0,0
0,-38.91626222,10,655.491524,0.004817967,0.000124141,-0.194826222,647.7354449,1.034237766,1.019446949
20.25552615,-44.11999813,10,381.399524,0.006380506,0.000411874,-0.156999813,555.5329567,0,0
5.300585319,-44.11748399,10,381.399524,0.007239141,0.000412264,-0.156748399,555.5329567,0,0
0,-32.50073031,10,1052.375524,0.006461711,3.32E-05,-0.068673031,806.6605604,0.824104811,0.812250994
0,-38.69522092,10,972.807524,0.007511083,4.13E-05,0.029677908,818.2430842,0.830833534,0.818983514
2.512173103,-36.39177816,10,954.639524,0.005763022,0.000264633,0.092022184,711.4659607,0,0
3.0674426,-39.35980679,10,675.219524,0.00915017,1.36E-05,-0.192580679,697.0124706,0,0
0,-35.73848138,10,966.993524,0.008750557,3.41E-05,0.002751862,793.325771,0.460473147,0.285573303
0,-46.63559123,10,399.567524,0.008108915,9.25E-05,-0.240559123,647.5928109,1.406771948,1.405706717
0,-42.24159317,10,681.033524,0.008845894,7.24E-05,-0.158159317,709.1236552,0.982539936,0.98389423
0,-43.90761436,10,483.943524,0.008555296,5.50E-05,-0.318361436,687.8489045,0.845285996,0.839293217
1.023464027,-39.29448218,10,765.409524,0.008573985,5.92E-05,-0.214048218,769.3819627,0,0
1.484558161,-35.39059465,10,1057.183524,0.008106462,4.81E-05,0.009540535,882.39411,0,0
0,-46.46611371,10,491.727524,0.009197845,5.93E-05,-0.315611371,725.2502953,1.04768679,1.037882663
0,-42.00329676,10,773.193524,0.006874081,9.18E-05,-0.226329676,789.5323158,0.730338586,0.718989237
0,-38.0664607,10,1064.967524,0.009048413,1.10E-05,0.00055393,898.4137771,0.369697792,0.440204961
0,-41.50459845,10,779.293524,0.009162549,3.63E-05,-0.106459845,801.59817,1.079747989,0.975019944
1.727511099,-42.44541775,10,663.067524,0.005367673,8.21E-05,-0.225141775,727.4655057,0,0
1.91049411,-38.16781249,10,944.533524,0.003171059,5.17E-05,-0.154381249,794.9946697,0,0
1.932489617,-34.35664327,10,1236.307524,0.004470935,5.75E-05,0.059935673,909.2971906,0,0
0,-46.70661137,10,668.707524,0.007521373,6.73E-05,-0.399061137,745.8435208,1.542329458,1.483049997
0,-42.18392969,10,950.173524,0.003660541,5.05E-05,-0.303792969,808.8403934,1.172770391,1.003770632
0,-46.67211059,10,672.268324,0.009094545,0.001938193,-0.212611059,767.9164499,1.064795339,0.670430126
0,-42.66413539,10,953.734324,0.009555073,8.75E-05,-0.168813539,828.3053977,1.20308212,0.709529641
0,-39.0503639,10,1245.508324,0.006095492,1.59E-05,0.02576361,946.8551946,0.802001244,0.409289715
5.112135697,-42.04420456,10,470.043924,0.003953137,0.000113147,-0.116620456,608.8943951,0,0
4.565394675,-37.92734777,10,751.509924,0.003168363,5.84E-05,-0.061934777,669.4491037,0,0
4.198063899,-34.6913285,10,1043.283924,0.005755532,7.41E-05,0.09486715,762.3394246,0,0
0,-48.00182856,10,308.270601,0.008708553,0.000138872,-0.532782856,599.3766185,1.311772542,1.305212261
0,-42.97093591,10,589.736601,0.006635617,3.84E-05,-0.386693591,670.7569854,0.636587193,0.602277206
1.889402462,-38.15408457,10,881.510601,0.003512579,2.15E-05,-0.071808457,762.3463317,0,0
0.420120867,-42.35447779,10,648.240662,0.009602208,0.004118563,-0.089647779,622.7652308,0,0
0.604066634,-38.26645602,10,929.706662,0.008788575,0.003431252,-0.037845602,685.8289527,0,0
2.199163264,-35.02561983,10,1221.480662,0.007065297,0.000124048,0.119438017,765.9302289,0,0
0,-49.2754577,10,625.68534,0.009864832,5.34E-05,-0.83274577,712.6362771,0.707753494,0.68357268
1.497172802,-52.23432087,10,1013.360264,0.008867871,0.000311828,-0.162232087,705.2126336,0,0
0,-37.99186762,10,1071.067524,0.009063537,1.77E-05,0.078013238,917.2100101,0.720321659,0.508054198
6.450073704,-57.1292064,10,356.190524,0.004277505,0.000116957,-0.48832064,564.7803894,0,0
0,-57.81213671,10,356.190524,0.00953835,8.84E-05,-0.556613671,551.5678024,1.075855272,1.071122778
0,-41.70326836,10,385.067524,0.005701381,0.000116637,-0.413726836,576.3841243,2.086686076,2.086007016
0,-49.93435176,10,1189.443284,0.008949558,0.00393112,-0.034235176,778.726519,0.209438823,0.179716386
0,-38.13942022,10,1241.947524,0.006097695,5.82E-05,-0.066142022,919.3846769,0.807082596,0.747930446
0,-30.98329134,10,1228.731524,0.005201033,3.64E-05,0.074670866,820.0076021,0.325610427,0.361924284
9.27925274,-44.36185462,10,944.934324,0.006968595,0.000148272,0.009214538,719.3440667,0,0
4.213300643,-44.36142875,10,944.934324,0.009117107,0.000155249,0.009257125,719.3440667,0,0
6.763066881,-6.579492799,3,267.6762,0.00699607,0.000121328,-0.189830933,249.2887432,0,0
2.704434352,-6.559752397,3,267.6762,0.007345337,5.69E-05,-0.183250799,249.1696573,0,0
8.496422545,-7.268619444,3,178.7682,0.008867606,0.000186469,-0.286206481,229.5290083,0,0
1.997265153,-5.986206803,3,361.67714,0.00700063,0.000467727,-0.063402268,279.9856148,0,0
3.281196913,-8.667718764,3,186.7895385,0.010267109,0.000120905,-0.586572921,247.2264306,0,0
1.649568201,-8.663716602,3,186.7895385,0.00674572,0.000156981,-0.585238867,247.2100899,0,0
2.031647071,-9.742466783,3,97.8815385,0.00387583,0.000228678,-0.811488928,225.1174424,0,0
1.89883149,-9.728239622,3,97.8815385,0.006886597,0.000118796,-0.806746541,226.8064124,0,0
1.36555157,-7.669194437,3,280.7904785,0.002614349,0.000274834,-0.325064812,274.0169308,0,0
7.385435249,-6.279192318,3,356.774569,0.003632314,0.000150721,0.006935894,256.7594116,0,0
2.597723437,-6.263096622,3,356.774569,0.007563423,0.000292973,0.012301126,257.0869044,0,0
2.216476813,-6.85612608,3,267.866569,0.00652749,0.000301143,-0.052042027,239.0589069,0,0
2.992972388,-6.83516528,3,267.866569,0.002312479,0.00070177,-0.045055093,240.1431611,0,0
4.69265502,-5.847392609,3,450.775509,0.002308286,0.000291193,0.079535797,284.0730056,0,0
2.281281151,-5.847354086,3,450.775509,0.0057223,7.48E-05,0.079548638,283.0695496,0,0
0,-11.62656629,3,297.135,0.009351682,4.55E-05,-2.209522095,386.4158055,4.986832694,4.902112603
0,-12.90673927,3,208.227,0.00752866,3.13E-05,-2.502913091,356.5559944,5.627709215,5.618229367
0,-10.23223764,3,391.13594,0.004091724,1.28E-05,-1.816079214,433.5550392,4.163663266,3.87286104
0,-11.4638204,3,199.886,0.001259737,9.16E-05,-2.093940132,289.9895937,5.021445075,4.862661453
0,-12.8457796,3,110.978,0.00171954,3.17E-05,-2.421259867,263.9729075,5.789285983,5.783509189
0,-9.967344197,3,293.88694,0.007277101,9.71E-05,-1.666448066,332.1786879,3.930520624,3.537080409
0,-6.805222407,3,272.222,0.004266279,7.36E-05,-0.902740802,259.1203777,3.231772778,3.069156178
0,-7.849339885,3,183.314,0.001913083,0.000139389,-1.117446628,235.4153225,3.893634632,3.868284768
0,-5.683398485,3,366.22294,0.00353481,5.11E-05,-0.600132828,298.6500506,2.487202648,2.135734719
0,-12.41115026,3,218.741194,2.68E-05,0.000767633,-0.33738342,214.9537778,0.351143483,0.347801769
0,-13.60559786,3,129.833194,0.00718948,0.00056017,-0.602199286,191.1440447,0.347982836,0.350919972
2.936548267,-11.21798717,3,312.742134,0.006008085,6.69E-05,-0.010995722,234.119289,0,0
3.911312372,-14.54189242,3,211.8041,0.008893719,0.000351055,-0.654297473,229.5059549,0,0
4.918698506,-15.75863674,3,122.8961,0.000265244,0.000270635,-0.926545579,206.5810703,0,0
3.241680731,-13.31943432,3,305.80504,0.003358262,0.00037546,-0.318144774,267.333035,0,0
3.828667244,-7.654844291,3,223.354,0.000503527,0.000370375,-0.269614764,214.833508,0,0
4.496061412,-8.601516965,3,134.446,0.007563646,0.000390335,-0.451838988,191.7929304,0,0
1.606221576,-6.785518277,3,317.35494,0.001206515,0.000278653,-0.051172759,244.951378,0,0
0,-12.79561005,3,215.653,0.008427527,0.000423174,-0.194536684,198.4543458,0.74088018,0.733012513
0,-14.02600093,3,126.745,0.005835879,0.000514352,-0.471333644,175.0703835,0.844487021,0.843011295
0,-11.77809212,3,309.65394,0.00055689,0.000250113,0.073302627,231.6403591,0.708603852,0.686725752
1.861764126,-7.772343911,3,229.531,0.000822664,0.000520345,-0.56644797,246.4947549,0,0
3.947419231,-8.690170003,3,140.623,0.001800133,6.46E-05,-0.739056668,229.1009197,0,0
2.928959234,-8.687712966,3,140.623,0.000355988,8.06E-05,-0.738237655,228.6747407,0,0
1.115556402,-6.888236282,3,323.53194,0.000405345,4.64E-05,-0.343078761,276.3589987,0,0
0,-9.508109983,3,232.438,0.000687089,6.61E-05,-0.607369994,260.8969596,2.337036725,2.300947905
0,-10.46235447,3,143.53,0.002252996,7.60E-05,-0.792118158,239.7473513,2.627181795,2.617476173
0,-8.553358358,3,326.43894,0.00265561,3.86E-05,-0.360452786,296.1298268,2.116417449,1.953958364
0.493468616,-13.77734361,3,338.298,0.003772403,0.000335268,-1.033781204,192.9258257,0,0
0.467277274,-15.30978932,3,249.39,0.009770565,0.000304561,-1.411263108,173.1850294,0,0
0.546777017,-12.10201636,3,432.29894,0.000282328,2.80E-05,-0.546672119,228.3510473,0,0
0,-5.533236702,3,360.4,0.007455326,0.000111716,-0.492745567,270.2560494,2.113420006,1.981668971
0,-6.346483397,3,271.492,0.006543481,0.000144427,-0.630494466,247.5508917,2.52218939,2.447333359
0,-4.68192405,3,454.40094,0.008125595,0.000111342,-0.280308017,308.1358062,1.512860095,1.199179091
3.384700985,-7.860576026,3,274.626,0.006356338,0.000126291,-0.642525342,295.3402884,0,0
2.64468137,-8.803752321,3,185.718,0.000756633,0.000178364,-0.823584107,275.9988843,0,0
2.02206912,-6.964556058,3,368.62694,0.001914996,0.000205255,-0.415185353,314.2451594,0,0
3.355483898,-11.81776577,3,352.025,0.001830708,3.90E-05,0.20941141,228.9353918,0,0
2.64476156,-11.78826266,3,352.025,0.002550015,2.97E-05,0.219245781,225.7074775,0,0
5.168692492,-12.54844873,3,263.117,0.004167894,0.000449156,0.099183756,208.2712925,0,0
1.673409008,-11.49635796,3,446.02594,0.006587423,0.000518964,0.245214015,252.8324988,0,0
0,-9.383435702,3,184.113,0.004164495,9.99E-05,-1.532145234,235.2860172,4.774495994,4.588106458
0,-10.84882536,3,95.205,0.000762354,8.20E-05,-1.887275119,207.3245786,5.985831348,5.941182341
0,-7.815549391,3,278.11394,0.005920564,8.27E-05,-1.080849797,281.2907801,3.669647727,3.272822082
0,-15.23327514,3,214.746044,0.001528673,3.92E-05,-0.782091714,236.1385521,1.589203609,1.476963133
0,-16.46669788,3,125.838044,0.005987586,5.11E-05,-1.059899293,210.1944084,1.806494397,1.79739278
0,-13.93215669,3,308.746984,0.009180483,9.60E-05,-0.419718897,270.9216863,1.193803191,0.877337074
0.764165842,-14.79533407,3,255.758,0.005557253,0.000419754,-0.141111358,183.2136677,0,0
0.572009265,-16.31654133,3,166.85,0.001149959,0.000142016,-0.514847108,160.4550537,0,0
1.053299335,-13.61197212,3,349.75894,0.009946152,0.000136076,0.182009294,255.0683998,0,0
0.728875918,-15.46367537,3,252.71437,0.006738879,0.000457714,-0.655891789,184.9752249,0,0
0.631964112,-17.06835844,3,163.80637,0.003268658,0.000187225,-1.057452813,163.7600819,0,0
0.971349116,-13.81338742,3,346.71531,0.007411117,0.00019579,-0.177129139,224.0815303,0,0
0,-11.6364483,3,218.5014,0.009749562,0.0001225,-0.406482766,211.002139,0.874776757,0.874915726
0,-12.73957569,3,129.5934,0.005014561,4.50E-05,-0.640858563,186.8773449,1.219782018,1.218577209
0,-10.59358534,3,312.50234,0.007638297,0.000156187,-0.130195114,245.6025929,0.422578747,0
0,-13.29795322,3,350.038,0.0045891,9.83E-05,0.354348928,222.4261804,1.187068151,1.15670486
0,-14.27348978,3,261.13,0.008798257,0.000192415,0.162503408,199.3528176,1.333887011,1.329898992
0,-12.83501288,3,444.03894,0.007364438,0.000100376,0.437329041,252.6022957,1.194723188,1.100271165
0,-9.822897865,3,367.008,0.002702992,1.12E-05,-0.964632622,319.5858727,2.713893035,2.004139519
0,-10.83169716,3,278.1,0.002295098,9.74E-05,-1.167565719,300.3827717,3.031914965,2.36657879
0,-8.792612897,3,461.00894,0.005577815,6.16E-05,-0.692537632,352.3454714,2.507397459,1.49944992
0,-7.668226304,3,266.228,0.003860791,7.09E-05,-0.226075435,236.1188197,0.191247241,0.197440478
0,-8.438491166,3,177.32,0.002544032,5.48E-05,-0.349497055,213.6191417,0.457835549,0.462380395
2.668660582,-7.032516111,3,360.22894,0.002790418,1.55E-05,-0.08550537,259.4995371,0,0
0,-9.449615616,3,354.892,0.008520696,0.000261872,0.024794795,239.6465914,0.116496707,0.14951455
0,-10.12393601,3,265.984,0.003599816,0.000192815,-0.066645336,219.1424668,0.36911461,0.404662125
5.551247587,-9.013017492,3,448.89294,0.004798534,4.27E-05,0.098994169,262.1978057,0,0
2.343305049,-9.011817343,3,448.89294,0.002795444,4.77E-05,0.099394219,261.3004918,0,0
2.146873129,-13.27968291,3,346.015,0.002405754,3.44E-05,0.516105695,217.1689808,0,0
0.994868395,-14.4087675,3,257.107,0.009406285,0.000335041,0.273077501,170.9466066,0,0
2.343273676,-12.59252223,3,440.01594,0.007125582,0.000171113,0.673825922,256.0092446,0,0
3.528826328,-10.94923322,3,262.7135,0.006154695,4.84E-05,-0.210744408,225.148961,0,0
4.384324332,-11.7291268,3,173.8055,0.000807438,0.000104378,-0.337375598,203.5923174,0,0
2.376593271,-10.42914489,3,356.71444,0.006665248,8.99E-05,-0.108714963,254.1088464,0,0
2.013964865,-10.41838758,3,356.71444,0.004512637,0.0006547,-0.105129195,251.5504085,0,0
0,-12.9367558,3,260.878,0.006251592,9.94E-05,-0.101251934,218.2476895,1.060023726,1.045299664
0,-13.93478818,3,171.97,0.009808697,0.000198352,-0.30059606,195.1672381,1.183699598,1.181257204
0,-12.30934479,3,354.87894,0.006747259,0.000106231,0.036551737,250.0543411,1.061399947,1.022354087
1.018074428,-12.53921539,3,204.763908,0.005936137,0.00032066,-1.569738463,225.0835379,0,0
0.928788463,-13.97366359,3,115.855908,0.004329312,0.000357239,-1.914554529,200.8847849,0,0
1.172051477,-11.03486077,3,298.764848,0.009603316,0.000278667,-1.139620257,265.6912036,0,0
0,-9.617543731,3,278.518,0.003222954,2.59E-05,-0.797181244,305.5154936,2.168302317,2.096872147
